ID,Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_Flag
2787,6604073,36,18,single,rented,yes,Drafter,Maharashtra,4,12,0
2788,1435004,50,2,single,rented,yes,Microbiologist,Andhra_Pradesh,2,14,1
2789,8261729,69,19,single,rented,yes,Physician,Andhra_Pradesh,7,10,0
2790,2687545,60,3,single,rented,yes,Technical_writer,Jharkhand,3,11,1
2791,4244135,30,9,single,rented,no,Librarian,Tamil_Nadu,9,10,0
2792,5627580,33,2,single,rented,yes,Flight_attendant,Telangana,2,13,0
2793,3033225,71,2,single,rented,no,Drafter,Maharashtra,2,14,0
2794,7686186,69,15,single,owned,yes,Air_traffic_controller,Maharashtra,4,13,0
2795,5013716,29,17,single,rented,no,Fashion_Designer,Jharkhand,10,11,1
2796,6533246,41,11,single,rented,no,Lawyer,Jharkhand,4,14,0
2797,3755934,41,12,single,rented,no,Aviator,Uttar_Pradesh,3,10,0
2798,2879238,57,1,single,rented,no,Computer_operator,Kerala,1,14,0
2799,3098010,77,15,single,rented,yes,Physician,Telangana,14,10,0
2800,439745,66,4,married,rented,no,Lawyer,Tamil_Nadu,4,12,0
2801,3714943,36,12,single,rented,no,Aviator,Tamil_Nadu,8,12,0
2802,6467283,65,13,single,rented,yes,Architect,Madhya_Pradesh,11,12,1
2803,9787088,30,19,single,rented,no,Drafter,Jharkhand,8,14,0
2804,4324181,21,11,single,rented,no,Army_officer,Telangana,11,11,0
2805,2307941,32,18,single,norent_noown,no,Design_Engineer,West_Bengal,13,10,0
2806,61638,54,11,single,rented,no,Artist,Assam,8,11,0
2807,2802877,70,14,single,rented,no,Hotel_Manager,Odisha,10,11,1
2808,1020342,37,14,single,rented,no,Official,Haryana,9,11,0
2809,7954133,31,7,single,rented,yes,Drafter,Tamil_Nadu,4,12,0
2810,373596,60,16,single,rented,no,Firefighter,Manipur,14,12,0
2811,8906336,69,18,married,rented,yes,Mechanical_engineer,Rajasthan,13,11,0
2812,9508412,36,0,single,rented,no,Comedian,Andhra_Pradesh,0,10,0
2813,9297948,33,11,single,rented,yes,Technician,Bihar,8,11,0
2814,1657435,36,7,single,rented,yes,Hotel_Manager,Chhattisgarh,7,13,1
2815,8939837,40,8,single,rented,no,Consultant,Uttar_Pradesh,5,11,0
2816,739809,55,4,single,rented,no,Artist,Andhra_Pradesh,4,12,1
2817,7692135,40,1,single,rented,yes,Comedian,Maharashtra,1,12,0
2818,4151262,40,12,single,rented,yes,Army_officer,Madhya_Pradesh,11,11,0
2819,3169625,33,6,single,rented,no,Army_officer,Uttar_Pradesh,6,14,0
2820,4837156,22,10,single,rented,yes,Design_Engineer,Andhra_Pradesh,9,10,0
2821,2648533,27,20,single,rented,no,Flight_attendant,Karnataka,5,11,0
2822,446041,67,19,single,rented,no,Air_traffic_controller,Uttar_Pradesh,11,13,0
2823,7331180,56,5,single,rented,no,Design_Engineer,Uttar_Pradesh,4,14,0
2824,601404,47,20,single,rented,no,Petroleum_Engineer,Maharashtra,8,10,1
2825,5613620,35,12,single,rented,no,Financial_Analyst,Karnataka,3,12,0
2826,2844373,28,3,single,rented,no,Psychologist,Maharashtra,3,11,1
2827,8461353,33,2,single,rented,no,Army_officer,Karnataka,2,13,0
2828,8497267,65,6,single,rented,no,Civil_engineer,Andhra_Pradesh,6,12,1
2829,6272029,49,12,single,rented,no,Drafter,Madhya_Pradesh,7,10,0
2830,2740967,63,5,single,rented,no,Civil_servant,Assam,5,13,1
2831,7834876,26,9,married,rented,no,Technician,Assam,9,14,0
2832,3370529,54,10,single,rented,yes,Aviator,Kerala,10,12,1
2833,951589,66,12,single,rented,yes,Police_officer,West_Bengal,3,12,0
2834,4258515,55,1,single,rented,yes,Aviator,Uttar_Pradesh,1,12,0
2835,5295940,21,20,single,rented,no,Biomedical_Engineer,Madhya_Pradesh,4,14,0
2836,1647289,58,10,single,rented,no,Architect,Tamil_Nadu,10,11,0
2837,1821163,44,10,single,rented,no,Drafter,Andhra_Pradesh,10,10,0
2838,2647648,33,7,single,rented,no,Physician,Tamil_Nadu,7,11,0
2839,5695731,32,10,single,rented,no,Flight_attendant,Rajasthan,9,11,0
2840,7283454,74,5,married,rented,no,Technical_writer,Andhra_Pradesh,5,11,0
2841,170128,29,17,single,rented,no,Analyst,Haryana,12,12,0
2842,1094592,79,0,single,rented,yes,Firefighter,Bihar,0,13,0
2843,6384060,26,14,single,owned,no,Technician,Bihar,5,11,0
2844,207067,61,18,single,rented,no,Aviator,Jharkhand,12,10,0
2845,8293745,60,12,married,rented,no,Designer,Maharashtra,12,10,0
2846,3854933,59,10,married,rented,yes,Police_officer,Karnataka,5,11,0
2847,7373046,79,18,single,norent_noown,no,Microbiologist,Bihar,9,10,0
2848,5642075,53,8,single,rented,no,Chef,Chhattisgarh,8,14,1
2849,8331889,63,0,single,rented,no,Industrial_Engineer,Uttar_Pradesh,0,11,0
2850,3895244,56,6,single,rented,yes,Aviator,Karnataka,6,13,0
2851,2831745,51,16,single,owned,no,Technical_writer,Andhra_Pradesh,8,13,1
2852,6432481,72,3,single,rented,yes,Magistrate,Gujarat,3,13,1
2853,7530333,67,19,single,rented,no,Hotel_Manager,Madhya_Pradesh,4,10,0
2854,1669120,77,19,single,rented,yes,Engineer,Maharashtra,9,10,0
2855,6878862,67,11,single,rented,no,Financial_Analyst,Kerala,8,11,0
2856,3455508,34,6,single,rented,no,Official,Kerala,6,10,0
2857,5040214,29,7,single,rented,no,Web_designer,Madhya_Pradesh,3,11,0
2858,8246613,61,8,single,rented,no,Politician,Telangana,8,12,0
2859,203588,49,18,single,rented,no,Technical_writer,Jharkhand,5,10,0
2860,5533812,61,13,single,owned,yes,Chartered_Accountant,Uttar_Pradesh,10,11,0
2861,1420282,47,15,single,rented,yes,Web_designer,Madhya_Pradesh,14,14,0
2862,496449,44,12,single,rented,no,Architect,Tamil_Nadu,10,10,0
2863,6938459,42,16,single,rented,no,Technology_specialist,Madhya_Pradesh,11,11,0
2864,6778173,58,0,single,rented,no,Petroleum_Engineer,Delhi,0,11,0
2865,2813026,68,17,single,rented,yes,Analyst,Andhra_Pradesh,5,14,0
2866,7790773,40,10,married,rented,yes,Software_Developer,Uttar_Pradesh,9,12,0
2867,3816048,55,1,single,rented,no,Chemical_engineer,Haryana,1,14,0
2868,5197016,28,6,single,rented,yes,Aviator,Tamil_Nadu,6,11,0
2869,7192065,61,11,married,rented,no,Design_Engineer,Andhra_Pradesh,11,14,0
2870,3972501,48,0,single,rented,yes,Microbiologist,Tamil_Nadu,0,14,0
2871,8284308,51,3,single,owned,no,Web_designer,Andhra_Pradesh,3,12,0
2872,9513619,76,2,single,rented,no,Financial_Analyst,West_Bengal,2,14,0
2873,2549997,51,15,married,rented,no,Statistician,Haryana,13,14,0
2874,543441,39,14,single,rented,yes,Official,Uttar_Pradesh,11,11,0
2875,1818040,54,1,single,rented,no,Air_traffic_controller,Madhya_Pradesh,1,14,1
2876,6474681,31,6,single,rented,no,Civil_engineer,Maharashtra,6,10,0
2877,9264506,60,7,single,rented,yes,Consultant,Delhi,7,12,0
2878,3728026,48,17,single,rented,yes,Official,Maharashtra,11,12,0
2879,6373332,40,1,single,rented,yes,Psychologist,Tamil_Nadu,1,12,0
2880,8526672,32,18,single,rented,no,Financial_Analyst,Gujarat,6,14,0
2881,3204106,27,17,single,rented,no,Magistrate,Punjab,7,12,0
2882,9222965,77,3,single,rented,no,Secretary,Karnataka,3,10,0
2883,5732142,25,2,single,rented,no,Air_traffic_controller,Karnataka,2,11,0
2884,2681565,46,11,single,rented,no,Firefighter,Maharashtra,11,14,0
2885,2449147,42,3,married,rented,no,Surgeon,Bihar,3,12,0
2886,4002405,68,6,single,rented,no,Librarian,Madhya_Pradesh,3,13,1
2887,6368882,46,7,single,rented,no,Analyst,Andhra_Pradesh,3,10,0
2888,8830734,55,8,single,rented,yes,Secretary,Uttar_Pradesh,8,12,1
2889,7201729,22,19,single,rented,no,Technical_writer,Andhra_Pradesh,4,12,0
2890,1127903,74,15,single,rented,yes,Drafter,Jharkhand,3,12,1
2891,667366,26,8,single,rented,yes,Architect,Andhra_Pradesh,8,13,0
2892,4646074,77,16,single,rented,no,Software_Developer,Assam,6,13,0
2893,9232506,75,2,single,rented,no,Design_Engineer,Tamil_Nadu,2,11,1
2894,9119840,72,0,single,rented,yes,Geologist,Karnataka,0,11,0
2895,519314,35,19,married,rented,no,Drafter,West_Bengal,5,11,0
2896,2467568,48,5,single,rented,no,Computer_operator,West_Bengal,5,11,0
2897,2318739,59,4,single,rented,no,Computer_operator,Gujarat,4,14,1
2898,7802075,53,18,single,rented,no,Statistician,Tamil_Nadu,7,12,0
2899,4298965,22,10,single,rented,no,Technical_writer,Maharashtra,10,14,0
2900,413811,78,6,single,rented,yes,Magistrate,Maharashtra,6,11,1
2901,9967854,33,9,single,rented,no,Consultant,Maharashtra,5,13,0
2902,3632441,66,2,single,rented,yes,Statistician,Madhya_Pradesh,2,13,1
2903,3770663,53,5,single,rented,yes,Web_designer,Tamil_Nadu,5,12,0
2904,1925567,75,20,single,owned,yes,Chemical_engineer,Uttar_Pradesh,12,14,0
2905,3391314,27,1,single,owned,no,Geologist,Maharashtra,1,10,0
2906,5867006,21,3,single,rented,no,Technology_specialist,Telangana,3,11,0
2907,6134981,49,2,single,rented,yes,Hotel_Manager,Maharashtra,2,10,1
2908,3114473,49,16,married,rented,yes,Surveyor,Bihar,10,11,0
2909,5618096,65,15,single,rented,yes,Air_traffic_controller,Rajasthan,12,11,1
2910,7454716,49,5,single,rented,yes,Graphic_Designer,Rajasthan,5,13,0
2911,6173369,70,17,single,rented,no,Design_Engineer,West_Bengal,14,14,0
2912,455805,72,0,single,rented,no,Aviator,Odisha,0,12,1
2913,1776630,67,5,married,rented,no,Web_designer,Karnataka,5,12,0
2914,9099898,63,13,single,rented,yes,Economist,Uttar_Pradesh,11,13,0
2915,4145448,50,4,single,rented,no,Official,Jammu_and_Kashmir,4,12,1
2916,681276,48,19,single,rented,no,Designer,Madhya_Pradesh,13,13,0
2917,8663784,42,9,single,rented,no,Architect,Maharashtra,9,10,0
2918,6889141,62,13,single,rented,yes,Secretary,Jharkhand,10,13,0
2919,450688,72,7,single,rented,no,Petroleum_Engineer,Bihar,7,14,0
2920,7084312,72,19,single,rented,no,Biomedical_Engineer,Uttar_Pradesh,4,14,0
2921,2143466,51,15,single,rented,yes,Design_Engineer,West_Bengal,6,13,0
2922,5971936,24,1,single,rented,no,Analyst,Bihar,1,10,1
2923,5346934,51,19,single,rented,no,Drafter,Assam,8,13,0
2924,7470480,26,0,single,rented,no,Librarian,Andhra_Pradesh,0,14,0
2925,2974371,33,8,single,rented,yes,Geologist,Uttar_Pradesh,8,12,1
2926,7168742,65,14,single,rented,no,Fashion_Designer,Gujarat,14,10,0
2927,5850867,30,1,married,rented,yes,Consultant,Telangana,1,10,0
2928,7596972,23,4,single,norent_noown,yes,Analyst,Telangana,4,12,0
2929,4403214,50,19,single,rented,no,Statistician,Uttar_Pradesh,4,12,0
2930,9901401,43,14,single,rented,yes,Geologist,Telangana,3,11,0
2931,2755203,64,15,single,rented,no,Aviator,Maharashtra,11,12,1
2932,6551671,23,20,married,rented,no,Chartered_Accountant,Tamil_Nadu,8,12,0
2933,8689824,45,4,single,rented,no,Engineer,Madhya_Pradesh,3,10,0
2934,7239452,62,18,single,rented,yes,Civil_servant,Andhra_Pradesh,5,13,0
2935,8145267,76,11,single,rented,yes,Scientist,Kerala,6,14,1
2936,4313468,35,10,married,rented,no,Analyst,Andhra_Pradesh,6,11,0
2937,5543622,77,14,single,owned,yes,Microbiologist,Madhya_Pradesh,4,10,0
2938,8853692,48,15,single,rented,yes,Computer_hardware_engineer,Andhra_Pradesh,7,14,0
2939,4089728,22,18,single,rented,no,Scientist,Uttar_Pradesh,8,14,0
2940,1297490,77,10,married,rented,no,Graphic_Designer,Uttar_Pradesh,7,14,0
2941,2003507,61,5,single,rented,no,Dentist,Haryana,3,10,0
2942,3512152,35,3,single,norent_noown,yes,Surgeon,Tamil_Nadu,3,13,1
2943,3747330,38,12,single,rented,no,Web_designer,Madhya_Pradesh,9,14,0
2944,6588136,27,7,single,rented,no,Graphic_Designer,Maharashtra,6,10,0
2945,1647748,78,6,married,rented,yes,Economist,Kerala,6,12,0
2946,7533165,27,19,single,rented,yes,Web_designer,Chhattisgarh,8,12,0
2947,3994234,72,18,single,rented,no,Surgeon,Tamil_Nadu,4,13,1
2948,5384499,44,2,married,owned,yes,Librarian,Telangana,2,13,0
2949,5385174,49,18,single,rented,no,Magistrate,Bihar,12,12,0
2950,7826695,47,4,single,rented,yes,Petroleum_Engineer,Madhya_Pradesh,4,11,0
2951,2504515,51,14,single,rented,yes,Microbiologist,Uttar_Pradesh,7,12,1
2952,7581400,28,9,single,rented,no,Official,Gujarat,9,12,0
2953,7037465,60,0,single,rented,no,Comedian,Uttar_Pradesh,0,14,0
2954,8892861,26,8,single,rented,yes,Psychologist,West_Bengal,4,14,0
2955,1453061,71,16,single,rented,no,Graphic_Designer,Uttar_Pradesh,7,11,0
2956,4626026,28,8,single,rented,no,Hotel_Manager,West_Bengal,8,14,0
2957,9335221,72,15,single,rented,no,Politician,Bihar,4,10,0
2958,5923212,57,2,single,rented,yes,Chemical_engineer,Rajasthan,2,11,0
2959,4094948,49,3,single,rented,yes,Flight_attendant,Gujarat,3,12,1
2960,4545844,25,14,single,rented,no,Physician,Puducherry,9,11,0
2961,9243461,47,10,single,rented,no,Industrial_Engineer,Maharashtra,10,12,0
2962,7046794,23,7,married,rented,no,Designer,Gujarat,6,13,0
2963,8623995,23,4,single,rented,yes,Librarian,Bihar,4,12,0
2964,5795495,34,16,single,rented,no,Chartered_Accountant,Sikkim,12,14,0
2965,9627469,48,17,married,rented,no,Drafter,Rajasthan,6,14,0
2966,8701440,27,15,married,rented,no,Computer_hardware_engineer,Rajasthan,5,13,0
2967,2184898,28,6,single,rented,no,Army_officer,Rajasthan,6,10,0
2968,2143718,25,0,single,norent_noown,yes,Drafter,Kerala,0,10,1
2969,794175,52,1,single,rented,no,Aviator,Maharashtra,1,12,1
2970,8856107,53,20,single,rented,no,Civil_engineer,Haryana,8,12,0
2971,3350415,29,9,single,rented,no,Librarian,Maharashtra,6,12,1
2972,8132252,72,7,single,rented,no,Mechanical_engineer,Tamil_Nadu,6,13,0
2973,3735931,69,15,single,rented,no,Consultant,Bihar,14,13,0
2974,4104566,73,11,married,rented,yes,Chemical_engineer,West_Bengal,11,11,0
2975,3424035,24,2,single,rented,no,Statistician,West_Bengal,2,14,1
2976,7985754,37,8,single,rented,no,Civil_engineer,Tamil_Nadu,6,14,0
2977,753622,74,18,single,rented,no,Design_Engineer,Maharashtra,10,10,0
2978,4613126,65,18,single,rented,yes,Consultant,Telangana,6,11,0
2979,2162632,76,7,single,rented,yes,Software_Developer,Karnataka,7,10,1
2980,8149390,78,1,single,rented,no,Computer_hardware_engineer,Madhya_Pradesh,1,11,1
2981,1151169,78,14,married,rented,yes,Hotel_Manager,Maharashtra,13,14,0
2982,9254969,75,7,single,rented,no,Civil_engineer,Assam,7,10,1
2983,9221195,72,12,single,rented,no,Design_Engineer,Assam,12,10,0
2984,2478694,39,0,single,rented,yes,Comedian,West_Bengal,0,13,0
2985,2237433,65,19,single,rented,no,Consultant,Bihar,7,12,0
2986,987476,33,17,single,rented,yes,Biomedical_Engineer,Uttar_Pradesh,14,12,0
2987,8386323,22,14,single,rented,yes,Surgeon,Madhya_Pradesh,12,10,0
2988,3506622,30,12,single,rented,no,Technical_writer,Kerala,4,14,0
2989,5842579,63,15,single,rented,no,Air_traffic_controller,Assam,14,13,1
2990,6738140,65,4,single,rented,no,Consultant,Telangana,4,13,0
2991,6510098,42,11,single,rented,no,Technician,Gujarat,11,11,0
2992,3497108,27,20,single,rented,no,Financial_Analyst,Tamil_Nadu,10,13,0
2993,7655074,22,15,single,rented,no,Comedian,Uttar_Pradesh,7,11,0
2994,1970809,61,12,single,rented,no,Drafter,Rajasthan,4,13,0
2995,5462549,50,4,married,rented,no,Microbiologist,Bihar,4,14,0
2996,5465069,59,15,single,rented,yes,Aviator,Andhra_Pradesh,3,11,0
2997,9046990,35,12,single,rented,no,Industrial_Engineer,Jharkhand,3,12,0
2998,4981446,77,10,single,rented,no,Psychologist,Karnataka,10,11,0
2999,9380612,21,12,single,owned,yes,Air_traffic_controller,Maharashtra,4,13,0
3000,2623596,54,6,single,rented,yes,Technology_specialist,Bihar,6,13,0
3001,2859480,30,14,single,owned,no,Technician,Rajasthan,10,12,1
3002,9605093,25,7,single,rented,no,Librarian,Manipur,7,12,0
3003,7059529,63,8,single,rented,yes,Fashion_Designer,Bihar,8,13,1
3004,4660756,78,0,single,rented,yes,Physician,Uttar_Pradesh,0,12,0
3005,7583518,28,4,single,rented,no,Scientist,Madhya_Pradesh,4,11,1
3006,8913238,72,14,married,rented,no,Army_officer,Assam,5,12,0
3007,8019114,73,17,single,rented,no,Artist,Jammu_and_Kashmir,9,14,0
3008,9069784,44,18,single,rented,no,Drafter,Tamil_Nadu,13,11,0
3009,4560641,72,7,single,rented,no,Scientist,Tamil_Nadu,7,13,1
3010,9837427,47,10,single,rented,yes,Financial_Analyst,West_Bengal,10,13,0
3011,5028396,38,16,single,rented,no,Flight_attendant,Uttar_Pradesh,4,10,0
3012,9602188,26,19,single,rented,yes,Analyst,Bihar,10,10,0
3013,7312632,53,8,single,rented,no,Consultant,Chhattisgarh,8,12,0
3014,4654280,49,18,single,rented,yes,Psychologist,Maharashtra,11,11,0
3015,7750486,43,10,single,rented,no,Designer,Uttarakhand,10,10,0
3016,4620357,29,10,single,rented,no,Biomedical_Engineer,Bihar,5,10,0
3017,1074945,69,16,single,rented,no,Physician,Maharashtra,11,11,0
3018,9202245,74,16,single,rented,yes,Financial_Analyst,Haryana,13,12,0
3019,1578007,68,15,single,rented,no,Official,Uttar_Pradesh,5,14,0
3020,6247448,43,7,single,rented,no,Economist,Kerala,6,11,0
3021,6487755,78,12,married,owned,no,Consultant,Uttar_Pradesh,6,11,0
3022,827855,41,15,single,rented,no,Scientist,Andhra_Pradesh,8,13,1
3023,3861206,55,18,single,rented,no,Architect,Uttar_Pradesh,10,11,0
3024,6126820,49,15,single,rented,yes,Statistician,Tamil_Nadu,3,12,0
3025,9472148,55,16,single,rented,no,Dentist,Uttar_Pradesh,8,11,0
3026,7741893,32,9,single,owned,yes,Computer_hardware_engineer,Rajasthan,9,12,0
3027,7784617,53,7,married,rented,no,Biomedical_Engineer,Andhra_Pradesh,6,13,0
3028,6973514,67,20,single,rented,no,Dentist,Tamil_Nadu,4,13,0
3029,8867649,78,1,single,rented,no,Industrial_Engineer,Tamil_Nadu,1,12,0
3030,7861265,23,18,married,rented,no,Computer_hardware_engineer,Andhra_Pradesh,13,12,0
3031,9153316,31,6,single,rented,no,Technical_writer,Madhya_Pradesh,6,12,1
3032,2018172,73,15,single,rented,no,Firefighter,Tamil_Nadu,3,12,1
3033,3214610,65,19,married,rented,no,Technical_writer,Jharkhand,4,12,0
3034,6472266,21,2,single,rented,yes,Mechanical_engineer,Karnataka,2,11,1
3035,5531777,58,18,single,rented,no,Official,Jharkhand,8,11,0
3036,4330847,67,2,single,rented,no,Technician,Uttar_Pradesh,2,14,0
3037,9867211,56,2,single,rented,no,Chartered_Accountant,Bihar,2,14,1
3038,7758655,79,5,single,rented,yes,Technology_specialist,West_Bengal,5,11,0
3039,9599976,59,15,single,rented,no,Computer_operator,Maharashtra,3,10,0
3040,3373735,44,4,single,rented,yes,Politician,Andhra_Pradesh,4,13,1
3041,828507,44,17,single,rented,no,Mechanical_engineer,Bihar,4,11,0
3042,4137087,25,11,single,rented,yes,Army_officer,Uttar_Pradesh,11,10,0
3043,430836,33,5,single,rented,no,Lawyer,Maharashtra,5,13,0
3044,1171826,44,8,single,rented,no,Computer_hardware_engineer,Tamil_Nadu,8,11,1
3045,2637176,68,4,single,rented,no,Geologist,Telangana,4,12,0
3046,5122648,62,14,single,rented,yes,Computer_hardware_engineer,West_Bengal,4,10,0
3047,4283018,74,13,single,rented,no,Lawyer,Gujarat,3,13,0
3048,4190150,31,4,single,rented,no,Air_traffic_controller,Punjab,4,12,1
3049,6608769,74,8,married,rented,yes,Hotel_Manager,West_Bengal,3,13,0
3050,8671458,61,3,single,rented,no,Magistrate,Karnataka,3,14,0
3051,8720580,65,4,single,rented,yes,Technician,Uttar_Pradesh,3,12,0
3052,5697624,74,2,single,rented,yes,Fashion_Designer,Uttar_Pradesh,2,10,0
3053,8786565,42,5,single,rented,no,Industrial_Engineer,Andhra_Pradesh,4,12,0
3054,2402518,34,7,single,rented,yes,Magistrate,Jharkhand,4,11,0
3055,7896776,26,12,single,rented,no,Mechanical_engineer,Telangana,9,14,0
3056,3651865,76,0,married,rented,no,Civil_engineer,Andhra_Pradesh,0,11,0
3057,8613547,77,17,single,rented,yes,Statistician,Tamil_Nadu,13,14,0
3058,3287483,37,8,single,rented,no,Design_Engineer,Tamil_Nadu,7,13,0
3059,4270229,73,5,single,rented,no,Scientist,Bihar,5,11,0
3060,5737594,26,11,single,rented,no,Lawyer,Haryana,10,12,1
3061,915146,50,4,single,owned,no,Computer_operator,Gujarat,4,13,1
3062,5618577,52,8,single,owned,no,Aviator,West_Bengal,4,13,1
3063,6845511,78,14,single,rented,no,Fashion_Designer,Uttar_Pradesh,4,12,0
3064,9726951,72,11,single,rented,no,Computer_operator,Madhya_Pradesh,6,13,0
3065,9840303,24,4,single,owned,no,Aviator,Andhra_Pradesh,4,11,0
3066,4960308,76,7,single,rented,no,Technical_writer,Tamil_Nadu,6,14,0
3067,8309631,78,16,single,rented,yes,Technology_specialist,Maharashtra,4,14,0
3068,9240885,49,19,single,rented,yes,Surgeon,West_Bengal,14,13,0
3069,9819070,25,11,single,rented,no,Lawyer,Bihar,6,10,1
3070,4950300,66,20,single,rented,no,Architect,Uttar_Pradesh,4,11,0
3071,5537804,77,2,single,rented,no,Technology_specialist,Rajasthan,2,13,0
3072,6671351,28,14,single,rented,no,Technology_specialist,Bihar,13,12,1
3073,5005660,23,1,single,rented,no,Drafter,Karnataka,1,14,0
3074,8688770,78,3,single,rented,yes,Statistician,Assam,3,11,0
3075,2806082,76,10,single,owned,no,Army_officer,Karnataka,10,14,0
3076,1629140,33,7,single,rented,no,Analyst,Uttar_Pradesh[5],7,13,0
3077,2860021,23,17,single,norent_noown,no,Biomedical_Engineer,Uttar_Pradesh,11,13,0
3078,8588790,53,3,single,rented,yes,Air_traffic_controller,Karnataka,3,14,0
3079,6039519,77,14,single,rented,no,Physician,West_Bengal,6,11,0
3080,8753453,52,14,single,rented,no,Geologist,Andhra_Pradesh,7,11,1
